0, 0, 128, 128
128, 0, 128, 128
256, 0, 128, 128
384, 0, 128, 128
512, 0, 128, 128
640, 0, 128, 128
768, 0, 128, 128
896, 0, 128, 128
0, 128, 128, 128
128, 128, 128, 128
256, 128, 128, 128
384, 128, 128, 128
512, 128, 128, 128
640, 128, 128, 128
768, 128, 128, 128
896, 128, 128, 128
0, 256, 128, 128
128, 256, 128, 128
256, 256, 128, 128
384, 256, 128, 128
512, 256, 128, 128
640, 256, 128, 128
768, 256, 128, 128
896, 256, 128, 128
0, 384, 128, 128
128, 384, 128, 128
256, 384, 128, 128
384, 384, 128, 128
512, 384, 128, 128
640, 384, 128, 128
768, 384, 128, 128
896, 384, 128, 128
0, 512, 128, 128
128, 512, 128, 128
256, 512, 128, 128
384, 512, 128, 128
512, 512, 128, 128
640, 512, 128, 128
768, 512, 128, 128
896, 512, 128, 128
0, 640, 128, 128
128, 640, 128, 128
256, 640, 128, 128
384, 640, 128, 128
512, 640, 128, 128
640, 640, 128, 128
768, 640, 128, 128
896, 640, 128, 128
0, 768, 128, 128
128, 768, 128, 128
256, 768, 128, 128
384, 768, 128, 128
512, 768, 128, 128
640, 768, 128, 128
768, 768, 128, 128
896, 768, 128, 128
0, 896, 128, 128
128, 896, 128, 128
256, 896, 128, 128
384, 896, 128, 128
512, 896, 128, 128
640, 896, 128, 128
768, 896, 128, 128
896, 896, 128, 128
