0, 0, 64, 64
64, 0, 64, 64
128, 0, 64, 64
192, 0, 64, 64
256, 0, 64, 64
320, 0, 64, 64
384, 0, 64, 64
448, 0, 64, 64
0, 64, 64, 64
64, 64, 64, 64
128, 64, 64, 64
192, 64, 64, 64
256, 64, 64, 64
320, 64, 64, 64
384, 64, 64, 64
448, 64, 64, 64
0, 128, 64, 64
64, 128, 64, 64
128, 128, 64, 64
192, 128, 64, 64
256, 128, 64, 64
320, 128, 64, 64
384, 128, 64, 64
448, 128, 64, 64
0, 192, 64, 64
64, 192, 64, 64
128, 192, 64, 64
192, 192, 64, 64
256, 192, 64, 64
320, 192, 64, 64
384, 192, 64, 64
448, 192, 64, 64
0, 256, 64, 64
64, 256, 64, 64
128, 256, 64, 64
192, 256, 64, 64
256, 256, 64, 64
320, 256, 64, 64
384, 256, 64, 64
448, 256, 64, 64
0, 320, 64, 64
64, 320, 64, 64
128, 320, 64, 64
192, 320, 64, 64
256, 320, 64, 64
320, 320, 64, 64
384, 320, 64, 64
448, 320, 64, 64
0, 384, 64, 64
64, 384, 64, 64
128, 384, 64, 64
192, 384, 64, 64
256, 384, 64, 64
320, 384, 64, 64
384, 384, 64, 64
448, 384, 64, 64
0, 448, 64, 64
64, 448, 64, 64
128, 448, 64, 64
192, 448, 64, 64
256, 448, 64, 64
320, 448, 64, 64
384, 448, 64, 64
448, 448, 64, 64
0, 512, 64, 64
64, 512, 64, 64
128, 512, 64, 64
192, 512, 64, 64
256, 512, 64, 64
320, 512, 64, 64
384, 512, 64, 64
448, 512, 64, 64
0, 576, 64, 64
64, 576, 64, 64
128, 576, 64, 64
192, 576, 64, 64
256, 576, 64, 64
320, 576, 64, 64
384, 576, 64, 64
448, 576, 64, 64
0, 640, 64, 64
64, 640, 64, 64
128, 640, 64, 64
192, 640, 64, 64
256, 640, 64, 64
320, 640, 64, 64
384, 640, 64, 64
448, 640, 64, 64
0, 704, 64, 64
64, 704, 64, 64
128, 704, 64, 64
192, 704, 64, 64
256, 704, 64, 64
320, 704, 64, 64
384, 704, 64, 64
448, 704, 64, 64
0, 768, 64, 64
64, 768, 64, 64
128, 768, 64, 64
192, 768, 64, 64
256, 768, 64, 64
320, 768, 64, 64
384, 768, 64, 64
448, 768, 64, 64
0, 832, 64, 64
64, 832, 64, 64
128, 832, 64, 64
192, 832, 64, 64
256, 832, 64, 64
320, 832, 64, 64
384, 832, 64, 64
448, 832, 64, 64
0, 896, 64, 64
64, 896, 64, 64
128, 896, 64, 64
192, 896, 64, 64
256, 896, 64, 64
320, 896, 64, 64
384, 896, 64, 64
448, 896, 64, 64
0, 960, 64, 64
64, 960, 64, 64
128, 960, 64, 64
192, 960, 64, 64
256, 960, 64, 64
320, 960, 64, 64
384, 960, 64, 64
448, 960, 64, 64
